"acousticness","danceability","duration_ms","energy","genre","instrumentalness","key","liveness","loudness","mode","song_name","speechiness","tempo","time_signature","valence"
0.161,0.345,172642,0.99,"Dark Trap",5.4e-05,2,0.678,-3.551,1,"Red Rum",0.316,158.926,3,0.247
0.143,0.713,176000,0.594,"Dark Trap",2.48e-05,1,0.395,-10.727,1,"December",0.0525,119.968,4,0.358
0.00244,0.636,101713,0.574,"Dark Trap",0.00142,6,0.108,-5.825,0,"BASTARD",0.0415,124.992,3,0.0999
0.0829,0.7,239903,0.507,"Dark Trap",0.594,4,0.262,-12.383,0,"Miss Me",0.065,156.031,4,0.243
0.223,0.674,150831,0.631,"Dark Trap",0,7,0.576,-7.715,1,"BVNDGXD",0.368,180.078,4,0.629
0.184,0.582,218493,0.671,"Dark Trap",0.451,0,0.711,-6.692,1,"Digital Vision",0.0307,127.949,4,0.0799
0.00345,0.742,171781,0.708,"Dark Trap",0.266,1,0.638,-4.877,1,"Sarcophagus III",0.0406,123.015,4,0.288
0.00776,0.635,225600,0.695,"Dark Trap",0.782,10,0.103,-5.703,0,"The Greatest",0.0462,200.018,4,0.033
0.0902,0.504,299542,0.578,"Dark Trap",0.3,10,0.295,-9.335,0,"Timid",0.094,134.813,4,0.0792
0.00583,0.444,207604,0.86,"Dark Trap",0.755,5,0.85,-4.86,1,"lovelight",0.0792,140.874,4,0.1
0.0207,0.757,313043,0.76,"Dark Trap",0.865,2,0.354,-6.329,0,"Hold Me",0.1,138.018,4,0.114
0.00353,0.726,110793,0.823,"Dark Trap",0,1,0.707,-4.666,1,"Death Wish",0.115,129.992,4,0.156
0.0806,0.66,236107,0.784,"Dark Trap",0,6,0.113,-7.696,1,"SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D]",0.285,157.991,4,0.642
0.108,0.906,236452,0.61,"Dark Trap",0.000147,6,0.0851,-7.683,0,"Decisions of Torment",0.0792,130.002,4,0.422
0.176,0.646,103404,0.734,"Dark Trap",0,1,0.177,-9.199,1,"DriftWood",0.17,173.166,5,0.0387
0.021,0.421,197156,0.818,"Dark Trap",0.277,7,0.0714,-3.888,0,"Iridescence",0.0396,140.025,4,0.139
0.142,0.443,222004,0.723,"Dark Trap",0.00357,4,0.0993,-7.933,0,"Empty Phases",0.0725,159.931,4,0.0397
0.0988,0.886,184476,0.298,"Dark Trap",0.878,8,0.108,-13.823,1,"Moonlit Comedown",0.0844,120.021,4,0.312
0.0422,0.522,298827,0.518,"Dark Trap",0.877,5,0.0763,-10.995,0,"It's All the Same Song",0.0295,219.982,4,0.0391
0.191,0.552,209184,0.849,"Dark Trap",0.241,8,0.106,-8.198,0,"Don't Know You",0.0674,140.016,3,0.0753
0.0335,0.677,160742,0.711,"Dark Trap",0,1,0.107,-7.547,1,"OKAY",0.0363,120.044,4,0.338
0.0193,0.582,200867,0.644,"Dark Trap",0.817,1,0.169,-10.898,0,"Nocturnal",0.0409,140.751,4,0.0334
0.233,0.68,203916,0.575,"Dark Trap",0.408,8,0.0487,-9.015,1,"FlashySuicide",0.0355,212.07,4,0.433
0.143,0.705,237240,0.619,"Dark Trap",0,1,0.176,-5.862,1,"Snow Globe (feat. NAV) - Remix",0.085,146.027,4,0.465
0.00208,0.359,210340,0.94,"Dark Trap",0.00698,4,0.231,-4.636,1,"1punch",0.157,130.043,4,0.0693
0.42,0.595,186553,0.485,"Dark Trap",0.112,7,0.131,-10.071,0,"I Don't",0.0379,205.954,4,0.0806
0.0297,0.326,192000,0.781,"Dark Trap",0.00498,2,0.109,-6.375,0,"Untold",0.0826,145.208,4,0.0855
0.217,0.798,123298,0.624,"Dark Trap",0,2,0.166,-7.668,1,"Venom",0.293,147.988,4,0.591
0.126,0.623,124516,0.501,"Dark Trap",0.89,1,0.186,-11.343,1,"Lonely",0.0639,160.057,4,0.192
0.000885,0.364,263001,0.69,"Dark Trap",0.817,1,0.0923,-6.992,1,"ethereal",0.0404,115.029,4,0.26
0.54,0.562,384051,0.79,"Dark Trap",0.934,2,0.106,-7.942,1,"Nitecrawler",0.0296,179.93,4,0.0413
0.00702,0.592,122000,0.594,"Dark Trap",0.158,10,0.0824,-9.635,1,"Luminance",0.0363,119.996,4,0.0607
0.366,0.62,208770,0.301,"Dark Trap",0.93,8,0.0933,-11.346,1,"War",0.0303,220.038,4,0.155
0.239,0.751,172000,0.809,"Dark Trap",0,8,0.101,-8.254,1,"Stuck In My Ways",0.0696,146.005,4,0.34
0.121,0.585,150857,0.635,"Dark Trap",0.000425,6,0.0627,-9.494,1,"OH NO",0.0346,154.977,4,0.4
0.015,0.323,233000,0.697,"Dark Trap",0.17,5,0.495,-7.084,1,"The Corridor - Sorsari Remix",0.0382,119.831,4,0.122
0.0807,0.556,203960,0.449,"Dark Trap",0.0372,7,0.446,-10.363,1,"100K",0.227,179.968,4,0.484
0.00628,0.72,143882,0.762,"Dark Trap",0,1,0.117,-6.213,1,"Luv Dem Gun Sounds",0.373,160.216,4,0.143
0.372,0.216,190038,0.476,"Dark Trap",0.174,8,0.0719,-9.702,1,"EverythingJustHurts",0.0589,199.902,4,0.0596
0.14,0.428,100510,0.571,"Dark Trap",0.000556,1,0.116,-9.9,1,"System Shock",0.226,160.064,4,0.0478
0.222,0.743,164800,0.689,"Dark Trap",0.000545,9,0.0969,-5.18,1,"Mistakes",0.0451,150.011,4,0.157
0.0684,0.719,160253,0.492,"Dark Trap",1.84e-05,7,0.161,-8.53,0,"Slave To Perfection",0.0287,199.976,4,0.274
0.367,0.724,142238,0.489,"Dark Trap",0.00141,6,0.196,-8.702,1,"Red Rose",0.177,161.928,4,0.377
0.00567,0.543,225601,0.679,"Dark Trap",0.659,1,0.12,-7.088,1,"Emerald Halls",0.156,140.102,4,0.412
0.0197,0.496,153846,0.542,"Dark Trap",7.7e-06,6,0.0992,-11.244,1,"Tar Lungs",0.0629,156.12,4,0.0937
0.122,0.685,178286,0.608,"Dark Trap",0.924,2,0.0958,-6.786,1,"Whisper",0.0479,140.048,4,0.348
0.288,0.343,195171,0.667,"Dark Trap",0,10,0.26,-7.452,0,"Eternal",0.105,189.156,4,0.0964
0.0175,0.755,102060,0.763,"Dark Trap",0,1,0.689,-1.015,1,"Fuck Your Culture",0.245,160.05,4,0.62
0.0663,0.607,244907,0.45,"Dark Trap",1.12e-05,0,0.107,-8.507,1,"16 Lines",0.0338,211.984,4,0.121
0.221,0.831,96064,0.795,"Dark Trap",0,1,0.291,-6.186,1,"Walk",0.264,160.063,4,0.744
0.693,0.606,154000,0.316,"Dark Trap",0.668,4,0.108,-12.638,0,"Far Cry",0.0716,125.893,4,0.058
0.0681,0.766,117447,0.589,"Dark Trap",0.18,3,0.0999,-9.288,1,"Cement",0.0495,132.006,4,0.589
0.000496,0.561,258462,0.513,"Dark Trap",0.628,0,0.106,-11.392,1,"Aurea",0.0295,129.981,4,0.0567
0.601,0.792,149625,0.474,"Dark Trap",0,9,0.106,-4.271,0,"3am",0.158,200.312,4,0.509
0.00373,0.9,139389,0.783,"Dark Trap",0,10,0.183,-4.498,0,"KILL'EM",0.228,168.526,4,0.626
0.00021,0.502,251077,0.879,"Dark Trap",0.106,2,0.156,-4.251,0,"Possession",0.0457,130.011,4,0.0763
0.0138,0.734,154227,0.709,"Dark Trap",0,1,0.111,-10.433,1,"Fuoh",0.429,140.157,4,0.499
0.65,0.722,128000,0.654,"Dark Trap",0.00213,9,0.137,-7.115,1,"Nothing",0.0279,119.93,4,0.55
0.015,0.618,284409,0.313,"Dark Trap",0.946,0,0.077,-14.572,1,"The 300",0.0289,200.016,4,0.161
0.127,0.921,166957,0.567,"Dark Trap",0,10,0.306,-7.911,0,"jurassic",0.301,183.986,4,0.641
0.286,0.322,291692,0.733,"Dark Trap",0.934,7,0.216,-5.943,1,"Moonlight",0.0342,129.976,4,0.0375
0.00442,0.614,110837,0.499,"Dark Trap",0.00743,8,0.093,-6.742,1,"Leave Me Alone",0.0839,129.855,4,0.3
0.725,0.554,139520,0.462,"Dark Trap",0.356,6,0.0854,-10.982,1,"Prince Tulip",0.147,148.32,4,0.212
8.48e-05,0.607,159421,0.913,"Dark Trap",0.00554,7,0.229,-3.304,1,"DISTORTION",0.0669,150.03,4,0.229
0.293,0.798,132227,0.528,"Dark Trap",1e-06,11,0.0727,-8.908,1,"white tee",0.042,149.995,4,0.728
0.0337,0.581,210237,0.662,"Dark Trap",0.678,7,0.0737,-8.463,1,"Delusion",0.0327,137.049,4,0.137
0.0372,0.559,251520,0.963,"Dark Trap",0.473,1,0.238,-4.701,0,"Forevergreen",0.0694,125.034,4,0.163
0.615,0.58,322025,0.34,"Dark Trap",0.864,5,0.153,-15.942,0,"Hell (0)",0.0687,157.962,4,0.125
0.444,0.603,206769,0.542,"Dark Trap",0.921,5,0.0792,-9.791,1,"Decay",0.0377,129.964,4,0.0392
0.0111,0.825,163371,0.761,"Dark Trap",0.00359,8,0.334,-5.389,1,"1000 Rounds",0.104,149.97,4,0.161
0.00147,0.16,318844,0.71,"Dark Trap",0.834,8,0.127,-7.126,0,"The Arrival",0.0695,180.29,4,0.173
0.526,0.659,136499,0.62,"Dark Trap",3.84e-05,7,0.111,-8.617,0,"Billy Boy",0.358,163.858,4,0.627
0.000938,0.64,114722,0.762,"Dark Trap",0,4,0.452,-7.11,0,"Live From The Abyss",0.273,139.051,4,0.595
0.0106,0.357,156431,0.548,"Dark Trap",0.487,5,0.107,-9.035,1,"Inceptum",0.0396,199.928,4,0.204
0.000131,0.349,194667,0.73,"Dark Trap",0.193,4,0.284,-5.435,0,"Leave It All",0.0386,179.92,4,0.0379
0.00591,0.798,169169,0.529,"Dark Trap",0.394,1,0.072,-6.327,1,"$outh $ide $uicide",0.074,219.99,4,0.0524
0.0265,0.726,324650,0.488,"Dark Trap",0.0956,9,0.0799,-9,0,"By Your Side",0.0531,145.059,4,0.323
0.00624,0.77,93727,0.609,"Dark Trap",0.000121,9,0.128,-6.38,1,"Voltage",0.372,140.15,4,0.293
0.00186,0.603,393300,0.357,"Dark Trap",0.738,11,0.0973,-11.952,1,"Casey's Song According Tom",0.0344,112.061,4,0.0538
0.0751,0.558,180026,0.826,"Dark Trap",0.00571,8,0.0767,-3.969,1,"We Are",0.0421,144.103,4,0.202
0.0773,0.82,81006,0.587,"Dark Trap",1.15e-05,0,0.565,-4.807,1,"KILL ME BITCH",0.223,201.874,4,0.0904
0.482,0.595,114581,0.705,"Dark Trap",8.25e-05,8,0.412,-11.467,1,"Cos",0.214,155.003,4,0.526
0.455,0.606,240427,0.848,"Dark Trap",0.548,1,0.114,-10.117,1,"Archangel",0.171,135.149,4,0.538
0.0042,0.571,166426,0.865,"Dark Trap",0.207,8,0.0906,-4.99,1,"Overload",0.0397,150.017,4,0.177
0.0195,0.744,122723,0.548,"Dark Trap",1.2e-05,7,0.102,-6.446,0,"My Scars Are Like Evidence Being Mailed To The Judge",0.0653,136.103,4,0.619
0.698,0.84,154947,0.4,"Dark Trap",0.00143,5,0.116,-11.807,0,"BUMBLE BEE",0.0516,124.009,4,0.381
0.00808,0.519,225000,0.859,"Dark Trap",0.00315,4,0.0797,-7.318,0,"Utopia",0.0453,127.981,4,0.0395
6.54e-05,0.419,256927,0.871,"Dark Trap",0.892,11,0.434,-6.549,1,"Ecstasy",0.0474,129.994,4,0.144
0.0522,0.713,103848,0.909,"Dark Trap",5.61e-05,1,0.0729,-4.111,1,"Zika!",0.255,189.922,4,0.506
0.199,0.611,198404,0.448,"Dark Trap",0,2,0.112,-11.243,1,"Dangerous",0.0665,150.051,4,0.299
0.0103,0.689,198337,0.483,"Dark Trap",0.847,8,0.0692,-9.077,1,"-lifeline-",0.0532,115.024,4,0.282
0.00166,0.544,162500,0.76,"Dark Trap",0.872,6,0.425,-9.42,1,"Lost",0.042,130.011,4,0.0882
0.0182,0.836,133241,0.535,"Dark Trap",1.32e-06,8,0.133,-10.298,1,"Runnin Thru Plastic",0.191,144.968,4,0.414
0.52,0.458,233701,0.637,"Dark Trap",0.911,7,0.111,-8.393,0,"Dream of You - Instrumental",0.0642,179.957,3,0.0356
0.06,0.675,256000,0.844,"Dark Trap",0.953,2,0.371,-3.959,1,"Flamberge",0.0428,119.986,4,0.165
0.0179,0.755,101851,0.695,"Dark Trap",0,9,0.107,-5.963,1,"YuNg BrAtZ",0.26,128.063,4,0.493
0.00213,0.637,188266,0.718,"Dark Trap",0.799,6,0.11,-7.537,0,"Amira",0.0343,124.996,4,0.0383
0.116,0.527,201174,0.695,"Dark Trap",0.915,2,0.125,-8.582,1,"Empty Skies",0.0944,210.002,4,0.153
0.931,0.652,224000,0.483,"Dark Trap",0,6,0.0959,-8.92,1,"Scars on My Heart",0.246,156.534,4,0.469
0.0157,0.456,259702,0.605,"Dark Trap",0.18,5,0.269,-7.687,0,"Friends",0.372,134.126,4,0.151
0.00337,0.407,148359,0.656,"Dark Trap",0.787,9,0.111,-10.25,0,"Breathe",0.0469,143.936,4,0.0704
0.309,0.681,141373,0.399,"Dark Trap",0.00243,1,0.108,-12.876,1,"Deadline (prod. by Vegard)",0.144,177.055,4,0.234
0.0016,0.196,218073,0.665,"Dark Trap",0.011,8,0.216,-8.144,0,"Tokyo",0.0902,180.011,3,0.0693
0.46,0.638,143893,0.461,"Dark Trap",0.000735,8,0.085,-13.159,1,"Masochist",0.0557,178.036,4,0.13
0.0109,0.502,167000,0.628,"Dark Trap",0.016,9,0.239,-8.941,1,"Be Peace",0.0394,119.961,4,0.0366
0.0219,0.403,141485,0.8,"Dark Trap",0.93,6,0.836,-7.425,0,"Cuz the Nite",0.0392,183.262,4,0.173
0.15,0.584,183776,0.853,"Dark Trap",0,1,0.0817,-6.315,1,"Better Off",0.0302,142.992,4,0.647
0.029,0.604,142785,0.662,"Dark Trap",4.97e-05,8,0.116,-6.955,0,"Trust",0.04,161.983,4,0.474
0.712,0.483,213333,0.297,"Dark Trap",0.937,5,0.104,-16.015,0,"Nothing",0.0326,134.997,4,0.0357
0.0212,0.496,243504,0.846,"Dark Trap",0.838,11,0.0744,-7.557,0,"Unda",0.0335,136.989,4,0.0928
0.0393,0.743,229749,0.601,"Dark Trap",0.109,5,0.0918,-8.482,0,"Take It to Myself",0.0303,117.002,4,0.148
0.014,0.932,125827,0.403,"Dark Trap",0,1,0.0878,-8.665,1,"Invisible Klip",0.421,129.935,4,0.196
0.0546,0.832,193560,0.593,"Dark Trap",1.08e-05,11,0.109,-6.919,1,"Phantasy Star Online",0.0857,140.007,4,0.344
0.388,0.485,247624,0.917,"Dark Trap",0.24,0,0.223,-8.291,0,"Get Up",0.438,144.041,4,0.197
0.000756,0.758,157597,0.377,"Dark Trap",3.54e-06,2,0.0895,-14.158,1,"Another Cup",0.0373,127.991,4,0.262
0.0224,0.503,212301,0.905,"Dark Trap",0.000176,11,0.166,-4.634,0,"Heartbeat",0.0414,137.979,4,0.273
0.0374,0.613,180502,0.677,"Dark Trap",0,11,0.201,-7.034,0,"Lately",0.0841,173.022,4,0.109
0.0939,0.771,134795,0.566,"Dark Trap",1.07e-05,1,0.109,-5.607,1,"Back off Me",0.264,146.098,4,0.232
0.119,0.814,134462,0.802,"Dark Trap",0.845,1,0.149,-6.129,1,"Little Miller",0.09,172.066,1,0.47
0.697,0.141,147692,0.121,"Dark Trap",0.919,0,0.112,-15.594,1,"Signal Loss And The Abaissement Of Cohesion",0.04,141.658,3,0.04
0.119,0.862,111177,0.716,"Dark Trap",0,0,0.145,-4.686,1,"Jeffer Drive",0.171,215.898,4,0.252
0.374,0.405,160909,0.607,"Dark Trap",0.14,0,0.289,-7.538,1,"Grey",0.0364,176.092,4,0.0395
0.397,0.647,145136,0.599,"Dark Trap",0.0725,6,0.145,-7.603,1,"Blood Ocean",0.029,152.109,4,0.271
0.0141,0.64,146800,0.43,"Dark Trap",0.000554,9,0.0782,-10.125,0,"M.O.S. [battery full]",0.06,114.916,4,0.155
0.0114,0.516,236571,0.594,"Dark Trap",0.164,1,0.0964,-8.306,0,"Sing",0.0314,139.904,4,0.0464
0.00614,0.607,220455,0.544,"Dark Trap",0.967,11,0.929,-7.118,0,"Tidal",0.0246,199.96,4,0.18
0.0719,0.69,253714,0.833,"Dark Trap",0.942,4,0.114,-7.795,0,"Give You Up",0.0526,140.01,4,0.113
0.00113,0.666,99130,0.913,"Dark Trap",2.52e-05,9,0.122,-6.546,1,"Bully",0.215,178.042,4,0.719
0.000655,0.863,144010,0.659,"Dark Trap",0.138,8,0.209,-8.118,0,"Thought U Knew",0.0493,119.98,4,0.68
0.000273,0.264,281659,0.567,"Dark Trap",0.91,6,0.0928,-9.13,1,"Nowhere",0.0502,154.985,4,0.0382
0.214,0.579,255139,0.683,"Dark Trap",1.93e-06,8,0.111,-6.548,0,"Broken heart gang",0.0376,162.025,4,0.655
0.316,0.551,122331,0.573,"Dark Trap",2.49e-06,5,0.107,-4.153,1,"Low Key",0.372,169.464,3,0.209
0.193,0.607,159034,0.685,"Dark Trap",0,6,0.12,-9.441,1,"Everything",0.0347,145,5,0.635
0.183,0.37,232773,0.477,"Dark Trap",0.568,5,0.0915,-10.596,1,"Drifting into Dark",0.0429,136.951,4,0.0633
0.00876,0.57,196635,0.528,"Dark Trap",0.288,11,0.104,-9.861,1,"Slipstream",0.0348,136.721,4,0.0784
0.0107,0.594,176255,0.721,"Dark Trap",0.532,2,0.147,-9.591,1,"Downfall",0.0381,119.977,4,0.0727
0.000323,0.554,217500,0.806,"Dark Trap",0.76,6,0.107,-6.148,0,"Far Away from Me",0.163,159.94,4,0.336
0.0895,0.751,172460,0.678,"Dark Trap",0,2,0.0973,-5.802,1,"Wrist Motion (feat. Fat Nick)",0.173,169.974,4,0.679
0.465,0.588,242139,0.483,"Dark Trap",0.884,4,0.114,-15.287,0,"Sentiment",0.0505,220.014,5,0.0387
0.684,0.337,216000,0.835,"Dark Trap",9.7e-05,8,0.145,-5.013,0,"Dissociate",0.0576,160.022,4,0.294
0.396,0.742,191982,0.742,"Dark Trap",0.0556,6,0.0975,-10.993,1,"I'm Fine",0.0693,129.998,4,0.435
0.000303,0.5,150875,0.672,"Dark Trap",0.0782,1,0.315,-9.204,1,"chaos",0.0886,140.253,4,0.26
0.233,0.675,256533,0.562,"Dark Trap",0,7,0.0816,-7.678,1,"White Iverson",0.0352,130.098,4,0.309
0.468,0.721,130325,0.628,"Dark Trap",0,9,0.11,-6.871,1,"Casket Dreaming",0.0601,134.964,4,0.751
0.254,0.696,142400,0.482,"Dark Trap",0.0158,8,0.0941,-10.492,1,"Lethal Presence",0.0675,150.024,4,0.198
0.0176,0.484,178295,0.585,"Dark Trap",0.0159,9,0.0913,-8.979,0,"Isolated",0.181,129.993,4,0.054
0.311,0.597,151771,0.377,"Dark Trap",0.317,1,0.0945,-9.498,0,"once a week",0.0852,155.076,4,0.12
0.00135,0.795,193776,0.678,"Dark Trap",0.602,6,0.329,-9.293,0,"Gankin' Fools",0.172,165.019,4,0.919
0.0472,0.666,141932,0.625,"Dark Trap",0,9,0.058,-5.965,1,"Antisocial",0.0523,145.035,4,0.11
0.0106,0.595,225348,0.534,"Dark Trap",0.00157,1,0.107,-8.747,1,"Ridin Strikers",0.318,162.066,4,0.134
0.406,0.835,271256,0.528,"Dark Trap",0,8,0.12,-9.208,1,"Doozy",0.177,123.005,4,0.306
0.65,0.423,157214,0.732,"Dark Trap",0,9,0.113,-6.181,1,"Pain",0.214,110.495,4,0.107
0.248,0.81,137107,0.585,"Dark Trap",0.0115,9,0.0959,-7.037,0,"Wassup Bro!",0.288,139.968,4,0.281
0.00812,0.833,182875,0.672,"Dark Trap",3.53e-05,1,0.0889,-6.207,1,"Invade",0.182,147.006,4,0.3
0.00119,0.482,221143,0.755,"Dark Trap",0.926,1,0.166,-6.215,0,"Turbo - LTHL Remix",0.0445,140.048,4,0.158
0.000685,0.675,121495,0.861,"Dark Trap",0.000398,0,0.119,-4.265,1,"ACAB (feat. Nascar Aloe)",0.0655,159.987,4,0.212
0.0148,0.893,106286,0.293,"Dark Trap",0,8,0.124,-15.852,1,"SKIN",0.355,150.989,4,0.476
0.000185,0.635,250373,0.632,"Dark Trap",0,5,0.0615,-8.21,0,"Real in My Veins (feat. T-Shyne)",0.275,162.023,4,0.233
0.434,0.743,176000,0.49,"Dark Trap",0.0464,1,0.201,-7.64,0,"Dead Inside.",0.259,179.938,4,0.451
0.578,0.333,84062,0.427,"Dark Trap",0.61,9,0.147,-14.78,0,"PaidProgramming",0.0492,216.33,1,0.0667
0.000214,0.768,126757,0.943,"Dark Trap",0.614,1,0.352,-2.915,1,"Let You Know",0.0503,169.938,4,0.748
0.101,0.624,128052,0.539,"Dark Trap",0.000117,4,0.111,-10.346,0,"LimitedEdition",0.0596,210.776,4,0.0392
0.0434,0.379,254335,0.831,"Dark Trap",0.751,3,0.0873,-7.872,0,"Ultra Violet - Vacant Remix",0.0796,135.74,4,0.153
0.228,0.813,65411,0.653,"Dark Trap",0.177,7,0.0753,-8.841,1,"Https://murder. Com",0.307,150.05,4,0.632
0.004,0.562,218600,0.88,"Dark Trap",0.593,1,0.111,-5.574,1,"Tombstones",0.0409,127.068,4,0.0394
0.00414,0.536,147187,0.837,"Dark Trap",0,9,0.13,-5.869,1,"the last thing i wanna do",0.147,145.067,4,0.443
7.58e-05,0.582,232536,0.697,"Dark Trap",0.0728,11,0.276,-4.921,1,"bali",0.0557,128.02,4,0.39
0.0257,0.523,294940,0.893,"Dark Trap",0.868,10,0.145,-7.85,0,"Genesis",0.0754,166.102,4,0.449
0.000233,0.226,288000,0.724,"Dark Trap",0.885,1,0.0927,-3.469,1,"Vibe Thru The Dark",0.0375,200.114,4,0.0465
0.469,0.503,128669,0.437,"Dark Trap",0,2,0.112,-13.705,1,"Piece by Piece",0.535,199.976,4,0.441
0.00574,0.847,193591,0.733,"Dark Trap",1.04e-05,10,0.151,-6.439,0,"Glock In My Lap",0.16,130.029,4,0.202
0.0234,0.683,262409,0.697,"Dark Trap",0.354,0,0.242,-7.027,1,"SURVIVE",0.0312,137.021,4,0.563
0.215,0.724,173846,0.985,"Dark Trap",4e-05,7,0.116,-1.79,0,"Bladed Choppa",0.24,155.952,4,0.6
0.178,0.504,210875,0.705,"Dark Trap",0.0451,6,0.261,-6.596,1,"Derelicti",0.0696,140.079,4,0.354
0.00597,0.302,247385,0.896,"Dark Trap",0.406,2,0.0771,-5.909,0,"Sacrum",0.107,217.804,3,0.193
0.00167,0.186,246400,0.764,"Dark Trap",0.837,1,0.165,-5.758,0,"Idontwannawakeup",0.0602,150.02,4,0.0354
0.0911,0.436,160013,0.917,"Dark Trap",8.01e-05,9,0.143,-3.592,0,"Spreading Above",0.0742,144.032,4,0.111
0.0119,0.618,106469,0.965,"Dark Trap",0,1,0.507,-2.163,1,"Mortis Kombat",0.321,150.036,4,0.39
0.0283,0.243,274286,0.893,"Dark Trap",0.654,3,0.269,-4.822,0,"Perception",0.038,140.035,4,0.0809
0.0366,0.865,161560,0.618,"Dark Trap",0.000299,0,0.146,-7.026,0,"Sit Down!",0.118,119.984,4,0.365
0.0334,0.913,146939,0.574,"Dark Trap",0,1,0.119,-7.022,1,"GO GETTA",0.298,196.056,4,0.33
0.0548,0.639,240000,0.821,"Dark Trap",0.319,10,0.124,-3.409,0,"GHOSTS",0.0478,120.021,4,0.0631
2.87e-05,0.475,184093,0.829,"Dark Trap",0.819,8,0.14,-9.524,1,"Future Islands",0.0314,125.062,4,0.059
0.0293,0.455,128048,0.709,"Dark Trap",0.00234,8,0.229,-4.587,0,"Drowning",0.0328,210.184,4,0.0571
0.771,0.654,183529,0.405,"Dark Trap",0.835,10,0.121,-10.921,0,"SELENE",0.0467,136.045,4,0.188
0.0379,0.698,123899,0.788,"Dark Trap",0.00347,9,0.284,-8.11,1,"Rainy Day",0.124,155.214,4,0.653
0.0279,0.922,143962,0.59,"Dark Trap",0,8,0.131,-8.065,1,"Air Headz",0.118,120.041,4,0.165
0.000527,0.512,307234,0.654,"Dark Trap",0.938,6,0.0955,-6.396,0,"Traces",0.0314,141.039,3,0.148
0.00129,0.336,154846,0.575,"Dark Trap",0.189,8,0.0634,-12.003,0,"Flow Away",0.0647,124.07,4,0.0533
0.398,0.536,255413,0.814,"Dark Trap",0.93,10,0.0853,-9.714,0,"gathering",0.0329,217.98,4,0.0776
0.0396,0.686,186269,0.688,"Dark Trap",0.699,1,0.176,-8.062,0,"Wipe My Face With Blood",0.0431,133.971,4,0.235
0.00218,0.662,206241,0.874,"Dark Trap",0.934,1,0.139,-5.901,1,"Skull Kavern",0.0368,135.141,4,0.0475
0.0394,0.518,310720,0.546,"Dark Trap",0.895,7,0.0852,-8.439,1,"fatigue",0.0373,112.021,4,0.039
0.00647,0.582,198857,0.951,"Dark Trap",0.38,3,0.033,-1.747,0,"Flayed",0.035,139.987,4,0.386
0.0245,0.455,238681,0.897,"Dark Trap",0.649,2,0.222,-3.068,1,"Virtuoso",0.0883,150.004,4,0.25
0.0107,0.249,283426,0.533,"Dark Trap",0.143,0,0.1,-10.594,0,"One",0.0476,177.32,5,0.183
0.00321,0.548,172800,0.425,"Dark Trap",0.661,2,0.145,-12.687,0,"Heartbeat Termination",0.0271,200.062,4,0.151
0.507,0.622,217000,0.347,"Dark Trap",0.00421,8,0.0841,-13.292,1,"Gym Class",0.0649,151.024,4,0.0757
0.201,0.524,181895,0.873,"Dark Trap",0.882,0,0.116,-4.984,1,"EUPHORIA",0.0446,190.096,4,0.0384
0.0272,0.755,144018,0.765,"Dark Trap",0,10,0.565,-7.256,0,"Allergies",0.288,219.89,4,0.401
0.669,0.47,188462,0.589,"Dark Trap",0.893,9,0.0814,-10.823,1,"Harmonic Specter",0.0413,117.999,4,0.375
0.00454,0.298,174857,0.52,"Dark Trap",6.2e-05,9,0.112,-9.297,1,"Leave",0.0485,140.141,4,0.0538
0.144,0.525,152268,0.651,"Dark Trap",0.00181,8,0.107,-9.845,0,"cursed",0.0551,163.909,4,0.323
0.000647,0.509,156798,0.814,"Dark Trap",0.583,2,0.324,-4.906,0,"stars",0.0374,150.025,4,0.101
0.00926,0.719,140267,0.461,"Dark Trap",2.03e-06,5,0.0869,-10.224,0,"Down",0.0414,130.075,4,0.496
0.0153,0.7,320910,0.715,"Dark Trap",0.783,2,0.147,-10.241,1,"Reverie",0.0528,136.996,4,0.183
0.00043,0.587,207540,0.918,"Dark Trap",0.0258,1,0.133,-4.173,1,"Lucini",0.0689,171.158,4,0.311
0.00912,0.641,361846,0.671,"Dark Trap",0.042,1,0.155,-9.388,0,"Crystalis",0.0442,130.013,4,0.341
0.449,0.709,146087,0.485,"Dark Trap",0,8,0.118,-8.175,0,"Walking on Water",0.391,161.026,4,0.263
0.00357,0.54,257463,0.522,"Dark Trap",0.0139,7,0.095,-9.615,0,"Smoked OUT",0.06,196.028,4,0.192
0.00513,0.495,261000,0.617,"Dark Trap",0.000693,1,0.127,-9.396,0,"Dyne",0.0328,119.935,4,0.194
0.0608,0.36,260571,0.936,"Dark Trap",0.103,2,0.0535,-4.952,0,"Catharsis",0.0487,139.967,4,0.0508
0.101,0.815,139856,0.647,"Dark Trap",5.31e-05,2,0.134,-7.551,0,"Chrome Heart Lens",0.138,139.08,4,0.733
0.0978,0.396,217067,0.717,"Dark Trap",0,10,0.12,-6.791,0,"Girls on Mars",0.0747,124.658,4,0.256
0.174,0.674,193576,0.796,"Dark Trap",5.15e-06,9,0.376,-4.977,1,"94s (feat. Wicca Phase Springs Eternal)",0.0363,134.038,4,0.259
0.104,0.808,210387,0.581,"Dark Trap",0,6,0.379,-8.793,1,"Take A Step Back",0.269,116.988,4,0.722
0.017,0.746,102708,0.48,"Dark Trap",2.46e-05,2,0.0737,-10.468,1,"Baby Faced Bandit",0.331,155.623,4,0.279
